epoch;loss;train_acc;train_apr;train_auprc;train_auroc;train_dem_val;train_dem_var;train_diff;train_fnr;train_fpr;train_minpse;train_nb;train_ppr;train_prec0;train_prec1;train_prev;train_rec0;train_rec1;val_acc;val_apr;val_auprc;val_auroc;val_dem_val;val_dem_var;val_diff;val_fnr;val_fpr;val_loss;val_minpse;val_nb;val_ppr;val_prec0;val_prec1;val_prev;val_rec0;val_rec1
52;0.2640260682411511;0.912705;0.092792;0.506083;0.857333;;;-0.008980003103733064;0.766454;0.010344;0.487288;4628;0.03306;0.91933;0.718954;0.101772;0.989656;0.233546;0.913097;0.093764;0.475021;0.857129;;;-0.007827000359058381;0.807229;0.00545;0.24132019044053962;0.461538;817;0.02448;0.915935;0.8;0.101591;0.99455;0.192771
53;0.2599212495206035;0.91357;0.090169;0.493272;0.855166;;;-0.011603002354621889;0.757962;0.010344;0.483193;4628;0.033924;0.920152;0.726115;0.101772;0.989656;0.242038;0.915545;0.090391;0.464532;0.854141;;;-0.011199997404575349;0.783133;0.00545;0.24418841495954932;0.458824;817;0.026928;0.918239;0.818182;0.101591;0.99455;0.216867
54;0.2659200848681513;0.912921;0.096137;0.512749;0.865488;;;-0.005634997889518739;0.766454;0.010103;0.494692;4628;0.032844;0.919348;0.723684;0.101772;0.989897;0.233546;0.914321;0.09703;0.474987;0.86527;;;-0.004561001101493836;0.795181;0.00545;0.23898134839514698;0.463158;817;0.025704;0.917085;0.809524;0.101591;0.99455;0.204819
55;0.2551000599291372;0.91357;0.088135;0.526104;0.871968;;;-0.013637003407001497;0.785563;0.007217;0.496815;4628;0.028306;0.917723;0.770992;0.101772;0.992783;0.214437;0.908201;0.089202;0.463843;0.865615;;;-0.012388998309135438;0.855422;0.00545;0.24032038953862037;0.457831;817;0.019584;0.911361;0.75;0.101591;0.99455;0.144578
56;0.26208616325964984;0.91357;0.085652;0.530404;0.876519;;;-0.016119998797893526;0.762208;0.009863;0.501062;4628;0.03306;0.919777;0.732026;0.101772;0.990137;0.237792;0.911873;0.087949;0.463771;0.868406;;;-0.013641999701023103;0.807229;0.006812;0.2377000744141082;0.470588;817;0.025704;0.915829;0.761905;0.101591;0.993188;0.192771
57;0.25688586131626917;0.91465;0.099151;0.535943;0.877271;;;-0.002620999619483949;0.78344;0.006255;0.505308;4628;0.027658;0.918;0.796875;0.101772;0.993746;0.216561;0.908201;0.101733;0.449679;0.855537;;;0.00014199908638000414;0.855422;0.00545;0.24571794974577763;0.464286;817;0.019584;0.911361;0.75;0.101591;0.99455;0.144578
58;0.25063354139157484;0.914002;0.110488;0.539731;0.88098;;;0.008715997531890868;0.738854;0.012028;0.509554;4628;0.037381;0.921886;0.710983;0.101772;0.987972;0.261146;0.909425;0.112594;0.468949;0.86573;;;0.011003000995159148;0.783133;0.012262;0.2388086910821233;0.457831;817;0.033048;0.917722;0.666667;0.101591;0.987738;0.216867
59;0.2522452180446894;0.913354;0.084325;0.533665;0.883761;;;-0.017446999356269838;0.770701;0.009141;0.504237;4628;0.031547;0.919009;0.739726;0.101772;0.990859;0.229299;0.910649;0.08538;0.482189;0.870441;;;-0.016210997143745423;0.795181;0.009537;0.23430847991691078;0.463918;817;0.029376;0.916772;0.708333;0.101591;0.990463;0.204819
60;0.25143485161167545;0.914434;0.079543;0.541245;0.887734;;;-0.02222899805021286;0.774947;0.007457;0.505308;4628;0.029602;0.918726;0.773723;0.101772;0.992543;0.225053;0.909425;0.0799;0.506348;0.879387;;;-0.021691003480911256;0.843373;0.00545;0.2301622005624097;0.463158;817;0.020808;0.9125;0.764706;0.101591;0.99455;0.156627
61;0.254406112668812;0.91357;0.078745;0.53533;0.883883;;;-0.023026999935626985;0.77707;0.008179;0.494692;4628;0.030035;0.918467;0.755396;0.101772;0.991821;0.22293;0.915545;0.078614;0.490898;0.869374;;;-0.022977003494262696;0.795181;0.004087;0.23548337113399473;0.457831;817;0.02448;0.917189;0.85;0.101591;0.995913;0.204819
62;0.25639575896599526;0.91465;0.068835;0.534499;0.882954;;;-0.032937002286434175;0.77707;0.006976;0.496842;4628;0.028954;0.918558;0.783582;0.101772;0.993024;0.22293;0.913097;0.06914;0.498306;0.874479;;;-0.032450997868537904;0.819277;0.004087;0.23839741867523517;0.481928;817;0.022032;0.914894;0.833333;0.101591;0.995913;0.180723
63;0.25277114810555684;0.914002;0.075355;0.528622;0.881442;;;-0.026416999206066133;0.753716;0.010344;0.491597;4628;0.034356;0.920564;0.72956;0.101772;0.989656;0.246284;0.910649;0.075171;0.466754;0.868258;;;-0.026419998744487763;0.807229;0.008174;0.24027173506549698;0.470588;817;0.026928;0.915723;0.727273;0.101591;0.991826;0.192771
64;0.2509663147512137;0.91357;0.104307;0.548563;0.891516;;;0.002535003319263457;0.753716;0.010825;0.505308;4628;0.034788;0.920528;0.720497;0.101772;0.989175;0.246284;0.908201;0.104843;0.46874;0.875529;;;0.0032519980874061577;0.795181;0.012262;0.23391572858869228;0.445783;817;0.031824;0.916561;0.653846;0.101591;0.987738;0.204819
65;0.24828473285690608;0.91357;0.106788;0.553618;0.893311;;;0.00501600195455551;0.751592;0.011066;0.515924;4628;0.03522;0.920717;0.717791;0.101772;0.988934;0.248408;0.908201;0.10722;0.471628;0.883523;;;0.005629001518726348;0.807229;0.010899;0.23050869257169954;0.46988;817;0.029376;0.915511;0.666667;0.101591;0.989101;0.192771
66;0.2455548549790576;0.913137;0.082605;0.56242;0.895255;;;-0.019167003139972688;0.808917;0.005052;0.514706;4628;0.023984;0.915652;0.810811;0.101772;0.994948;0.191083;0.905753;0.08378;0.47764;0.876941;;;-0.01781100187635422;0.879518;0.00545;0.2330542892044367;0.425287;817;0.017136;0.909091;0.714286;0.101591;0.99455;0.120482
67;0.2452415999318107;0.914002;0.101531;0.550561;0.892094;;;-0.0002410010547637953;0.764331;0.009141;0.5138;4628;0.032195;0.919625;0.744966;0.101772;0.990859;0.235669;0.909425;0.1012;0.473491;0.875973;;;-0.0003910005483627327;0.819277;0.008174;0.23214327692620756;0.423529;817;0.025704;0.914573;0.714286;0.101591;0.991826;0.180723
68;0.24456334679790787;0.915946;0.096122;0.565268;0.896448;;;-0.005650003358840944;0.740977;0.009622;0.522293;4628;0.035004;0.921854;0.753086;0.101772;0.990378;0.259023;0.916769;0.09565;0.480151;0.878123;;;-0.005940997639656068;0.746988;0.008174;0.22823342429690582;0.445783;817;0.033048;0.921519;0.777778;0.101591;0.991826;0.253012
69;0.24916042859505866;0.915298;0.094398;0.56319;0.897151;;;-0.007374000653743745;0.751592;0.009141;0.527083;4628;0.033492;0.920859;0.754839;0.101772;0.990859;0.248408;0.913097;0.094121;0.473962;0.875037;;;-0.007469998339176179;0.783133;0.008174;0.23075826912935973;0.435294;817;0.029376;0.918033;0.75;0.101591;0.991826;0.216867
70;0.2421437230125366;0.915082;0.077285;0.562725;0.897924;;;-0.024487000808238985;0.774947;0.006736;0.532909;4628;0.028954;0.918781;0.791045;0.101772;0.993264;0.225053;0.911873;0.077247;0.483767;0.878845;;;-0.024343998769283295;0.807229;0.006812;0.2329527046007071;0.47619;817;0.025704;0.915829;0.761905;0.101591;0.993188;0.192771
71;0.2511526861742409;0.914434;0.098867;0.566405;0.899511;;;-0.0029050008506774916;0.785563;0.006255;0.530526;4628;0.027442;0.917796;0.795276;0.101772;0.993746;0.214437;0.911873;0.098993;0.489972;0.882309;;;-0.002597996631622315;0.819277;0.00545;0.22826152054121035;0.457831;817;0.023256;0.914787;0.789474;0.101591;0.99455;0.180723
